Module,Type,Bit Index,0 Count,1 Count
grid_clb_1__2_,lut_data,87.3,12.7
grid_clb_1__2_,lut_data,87.055,12.945
grid_clb_1__2_,lut_data,87.825,12.175
grid_clb_1__2_,lut_data,88.04,11.96
grid_clb_1__2_,lut_data,88.72,11.28
grid_clb_1__2_,lut_data,88.295,11.705
grid_clb_1__2_,lut_data,89.06,10.94
grid_clb_1__2_,lut_data,87.46,12.54
grid_clb_1__2_,lut_data,87.955,12.045
grid_clb_1__2_,lut_data,87.78,12.22
grid_clb_1__2_,lut_data,88.16,11.84
grid_clb_1__2_,lut_data,88.51,11.49
grid_clb_1__2_,lut_data,88.915,11.085
grid_clb_1__2_,lut_data,88.985,11.015
grid_clb_1__2_,lut_data,89.22,10.78
cby_1__2_,routing,96.125,3.875
cby_1__2_,routing,93.8,6.2
cby_1__2_,routing,99.16,0.84
cby_1__2_,routing,99.765,0.235
cby_1__2_,routing,93.955,6.045
cby_1__2_,routing,93.685,6.315
cby_1__2_,routing,94.81,5.19
cby_1__2_,routing,97.76,2.24
cby_1__2_,routing,94.39,5.61
cby_1__2_,routing,94.72,5.28
cby_1__2_,routing,97.76,2.24
cby_1__2_,routing,98.305,1.695
cby_1__2_,routing,92.795,7.205
cby_1__2_,routing,88.735,11.265
cby_1__2_,routing,93.975,6.025
cby_1__2_,routing,97.98,2.02
cby_1__2_,routing,90.83,9.17
cby_1__2_,routing,90.305,9.695
cby_1__2_,routing,92.045,7.955
cby_1__2_,routing,95.075,4.925
cbx_1__1_,routing,93.335,6.665
cbx_1__1_,routing,93.885,6.115
cbx_1__1_,routing,94.825,5.175
cbx_1__1_,routing,99.405,0.595
cbx_1__1_,routing,92.08,7.92
cbx_1__1_,routing,89.675,10.325
cbx_1__1_,routing,91.35,8.65
cbx_1__1_,routing,97.485,2.515
cbx_1__1_,routing,91.56,8.44
cbx_1__1_,routing,87.995,12.005
cbx_1__1_,routing,93.54,6.46
cbx_1__1_,routing,100.0,0.0
cbx_1__1_,routing,92.55,7.45
cbx_1__1_,routing,93.97,6.03
cbx_1__1_,routing,96.47,3.53
cbx_1__1_,routing,99.53,0.47
cbx_1__1_,routing,95.355,4.645
cbx_1__1_,routing,93.705,6.295
cbx_1__1_,routing,96.145,3.855
cbx_1__1_,routing,100.0,0.0
sb_1__1_,routing,94.035,5.965
sb_1__1_,routing,79.745,20.255
sb_1__1_,routing,79.06,20.94
sb_1__1_,routing,95.395,4.605
sb_1__1_,routing,91.36,8.64
sb_1__1_,routing,79.02,20.98
sb_1__1_,routing,95.815,4.185
sb_1__1_,routing,94.42,5.58
sb_1__1_,routing,81.89,18.11
sb_1__1_,routing,88.91,11.09
sb_1__1_,routing,84.955,15.045
sb_1__1_,routing,98.49,1.51
sb_1__1_,routing,85.695,14.305
sb_1__1_,routing,97.63,2.37
sb_1__1_,routing,88.185,11.815
sb_1__1_,routing,93.32,6.68
sb_1__1_,routing,92.05,7.95
sb_1__1_,routing,81.16,18.84
sb_1__1_,routing,84.05,15.95
sb_1__1_,routing,88.68,11.32
sb_1__1_,routing,93.92,6.08
sb_1__1_,routing,97.12,2.88
sb_1__1_,routing,96.995,3.005
sb_1__1_,routing,97.715,2.285
sb_1__1_,routing,91.74,8.26
sb_1__1_,routing,84.415,15.585
sb_1__1_,routing,91.145,8.855
sb_1__1_,routing,98.755,1.245
sb_1__1_,routing,76.735,23.265
sb_1__1_,routing,85.495,14.505
sb_1__1_,routing,95.76,4.24
sb_1__1_,routing,98.76,1.24
sb_1__1_,routing,74.68,25.32
sb_1__1_,routing,85.345,14.655
sb_1__1_,routing,88.66,11.34
sb_1__1_,routing,97.005,2.995
sb_1__1_,routing,74.115,25.885
sb_1__1_,routing,84.585,15.415
sb_1__1_,routing,82.535,17.465
sb_1__1_,routing,83.995,16.005
sb_1__1_,routing,92.1,7.9
sb_1__1_,routing,90.675,9.325
sb_1__1_,routing,91.89,8.11
sb_1__1_,routing,98.19,1.81
sb_1__1_,routing,78.37,21.63
sb_1__1_,routing,80.695,19.305
sb_1__1_,routing,88.095,11.905
sb_1__1_,routing,79.015,20.985
sb_1__1_,routing,86.985,13.015
sb_1__1_,routing,92.54,7.46
sb_1__1_,routing,86.795,13.205
sb_1__1_,routing,89.96,10.04
sb_1__1_,routing,67.8,32.2
sb_1__1_,routing,84.59,15.41
sb_1__1_,routing,67.33,32.67
sb_1__1_,routing,80.225,19.775
sb_1__1_,routing,77.91,22.09
sb_1__1_,routing,88.825,11.175
sb_1__1_,routing,83.335,16.665
sb_1__1_,routing,84.565,15.435
sb_1__1_,routing,88.005,11.995
sb_1__1_,routing,93.665,6.335
sb_1__1_,routing,96.865,3.135
sb_1__1_,routing,96.18,3.82
sb_1__1_,routing,90.715,9.285
sb_1__1_,routing,89.865,10.135
sb_1__1_,routing,90.09,9.91
sb_1__1_,routing,99.09,0.91
sb_1__1_,routing,90.48,9.52
sb_1__1_,routing,88.75,11.25
sb_1__1_,routing,89.295,10.705
sb_1__1_,routing,98.87,1.13
sb_1__1_,routing,80.95,19.05
sb_1__1_,routing,79.645,20.355
sb_1__1_,routing,87.78,12.22
sb_1__1_,routing,91.885,8.115
sb_1__1_,routing,74.155,25.845
sb_1__1_,routing,80.735,19.265
sb_1__1_,routing,70.265,29.735
sb_1__1_,routing,80.515,19.485
grid_clb_2__2_,routing,73.06,26.94
grid_clb_2__2_,routing,77.99,22.01
grid_clb_2__2_,routing,77.085,22.915
grid_clb_2__2_,routing,87.615,12.385
grid_clb_2__2_,routing,80.465,19.535
grid_clb_2__2_,routing,84.06,15.94
grid_clb_2__2_,routing,84.665,15.335
grid_clb_2__2_,routing,90.525,9.475
grid_clb_2__2_,routing,74.85,25.15
grid_clb_2__2_,routing,80.3,19.7
grid_clb_2__2_,routing,79.87,20.13
grid_clb_2__2_,routing,88.145,11.855
grid_clb_2__2_,routing,74.725,25.275
grid_clb_2__2_,routing,79.35,20.65
grid_clb_2__2_,routing,78.96,21.04
grid_clb_2__2_,routing,88.45,11.55
grid_clb_2__2_,routing,78.855,21.145
grid_clb_2__2_,routing,83.36,16.64
grid_clb_2__2_,routing,83.355,16.645
grid_clb_2__2_,routing,89.91,10.09
grid_clb_2__2_,routing,82.11,17.89
grid_clb_2__2_,routing,85.575,14.425
grid_clb_2__2_,routing,85.66,14.34
grid_clb_2__2_,routing,91.39,8.61
grid_clb_2__2_,routing,79.275,20.725
grid_clb_2__2_,routing,83.73,16.27
grid_clb_2__2_,routing,83.545,16.455
grid_clb_2__2_,routing,90.385,9.615
grid_clb_2__2_,routing,86.72,13.28
grid_clb_2__2_,routing,89.225,10.775
grid_clb_2__2_,routing,89.425,10.575
grid_clb_2__2_,routing,93.72,6.28
